2025-10-27 17:28:10.090398,2181,29,-9.4587984085083,27.293485641479492,0.0009092712425626814,-0.7264403104782104,0.1353265345096588,0.024459904059767723,10.015580789481852,2.0632211195515215,0.2855439889895979,Straight
2025-10-27 17:28:10.106390,2182,29,-8.686524391174316,27.281600952148438,0.000820541346911341,-0.8367003202438354,0.1305180788040161,0.03145614266395569,10.199477305993847,2.421624065284318,0.1125010544470754,Straight
2025-10-27 17:28:10.122283,2182,29,-8.686524391174316,27.281600952148438,0.000820541346911341,-0.8367003202438354,0.1305180788040161,0.03145614266395569,10.199477305993847,2.421624065284318,0.1125010544470754,Straight
2025-10-27 17:28:10.138240,2182,29,-8.686524391174316,27.281600952148438,0.000820541346911341,-0.8367003202438354,0.1305180788040161,0.03145614266395569,10.199477305993847,2.421624065284318,0.1125010544470754,Straight
2025-10-27 17:28:10.155065,2182,29,-8.686524391174316,27.281600952148438,0.000820541346911341,-0.8367003202438354,0.1305180788040161,0.03145614266395569,10.199477305993847,2.421624065284318,0.1125010544470754,Straight
2025-10-27 17:28:10.170994,2182,29,-8.686524391174316,27.281600952148438,0.000820541346911341,-0.8367003202438354,0.1305180788040161,0.03145614266395569,10.199477305993847,2.421624065284318,0.1125010544470754,Straight
2025-10-27 17:28:10.186414,2183,29,-7.916545391082764,27.268312454223633,0.0007696151733398438,-0.9461362361907959,0.1316792070865631,0.036785196512937546,10.394420198365832,2.6224316898313336,0.34750818549029894,Straight
2025-10-27 17:28:10.202383,2183,29,-7.916545391082764,27.268312454223633,0.0007696151733398438,-0.9461362361907959,0.1316792070865631,0.036785196512937546,10.394420198365832,2.6224316898313336,0.34750818549029894,Straight
2025-10-27 17:28:10.222284,2183,29,-7.916545391082764,27.268312454223633,0.0007696151733398438,-0.9461362361907959,0.1316792070865631,0.036785196512937546,10.394420198365832,2.6224316898313336,0.34750818549029894,Straight
2025-10-27 17:28:10.234500,2183,29,-7.916545391082764,27.268312454223633,0.0007696151733398438,-0.9461362361907959,0.1316792070865631,0.036785196512937546,10.394420198365832,2.6224316898313336,0.34750818549029894,Straight
